File,Class,Is Blob Controller,Is Data Class,Smells
Utils.py,NinjaExperimentalWarning,True
arch.py,ArchDefinition,True
common.py,MSVCCacheInvalidWarning,True
vc.py,MSVCUnsupportedHostArch,True
vc.py,MSVCUnsupportedTargetArch,True
vc.py,MSVCScriptNotFound,True
vc.py,MSVCUseScriptError,True
vc.py,MSVCUseSettingsError,True
vc.py,VSWhereUserError,True
vc.py,UnsupportedVersion,True
vc.py,BatchFileExecutionError,True
vc.py,_VSWhereUserPriority,True
vcTests.py,Patch,True
vcTests.py,MSCommon,True
vcTests.py,vc,True
ConfigTests.py,Patch,True
ConfigTests.py,vc,True
ConfigTests.py,Config,True
DispatcherTests.py,Data,True
DispatcherTests.py,NotCallable,True
Exceptions.py,VisualCException,True
Exceptions.py,MSVCInternalError,True
Exceptions.py,MSVCUserError,True
Exceptions.py,MSVCScriptExecutionError,True
Exceptions.py,MSVCVersionNotFound,True
Exceptions.py,MSVCSDKVersionNotFound,True
Exceptions.py,MSVCToolsetVersionNotFound,True
Exceptions.py,MSVCSpectreLibsNotFound,True
Exceptions.py,MSVCArgumentError,True
ScriptArguments.py,SortOrder,True
ScriptArgumentsTests.py,Patch,True
ScriptArgumentsTests.py,Config,True
UtilTests.py,Data,True
Warnings.py,VisualCWarning,True
Warnings.py,MSVCScriptExecutionWarning,True
WinSDKTests.py,Patch,True
WinSDKTests.py,Config,True
WinSDKTests.py,Registry,True
Job.py,InterruptState,True
Job.py,State,True
Job.py,FakeLock,True
Job.py,FakeCondition,True
JobTests.py,DummyLock,True
JobTests.py,NoThreadsException,True
JobTests.py,DummyNodeInfo,True
TaskmasterTests.py,OtherError,True
TaskmasterTests.py,MyException,True
TaskmasterTests.py,MyTask,True
TaskmasterTests.py,MyTask,True
TaskmasterTests.py,MyException,True
TaskmasterTests.py,DummyFS,True
TaskmasterTests.py,Exception1,True
TaskmasterTests.py,Exception2,True
TaskmasterTests.py,Exception3,True
TaskmasterTests.py,Executor,True
__init__.py,Stats,True
__init__.py,AlwaysTask,True
Main.py,SConsPrintHelpException,True
Main.py,FakeOptionParser,True
Main.py,FakeOptionValues,True
SConscript.py,SConscriptReturn,True
CTests.py,TestOut,True
FortranTests.py,TestOut,True
IDLTests.py,TestOut,True
JavaTests.py,DummyNode,True
LaTeX.py,_Null,True
ProgTests.py,DummyNode,True
ScannerTests.py,skey_node,True
ScannerTests.py,skey_node,True
ScannerTests.py,MyNode,True
ScannerTests.py,HasNoBuilder,True
ScannerTests.py,IsNotCurrent,True
ScannerTests.py,IsCurrent,True
ScannerTests.py,MyNode,True
ScannerTests.py,MyScanner,True
__init__.py,_Null,True
PlatformTests.py,Environment,True
PlatformTests.py,Attrs,True
win32.py,ArchDefinition,True
Alias.py,AliasBuildInfo,True
AliasTests.py,DummyNode,True
FS.py,FileBuildInfoFileToCsigMappingError,True
FS.py,_Null,True
FS.py,DirBuildInfo,True
FSTests.py,Scanner,True
FSTests.py,Environment,True
FSTests.py,DummyNode,True
FSTests.py,MyProxy,True
FSTests.py,DirSubclass,True
FSTests.py,FileSubclass,True
FSTests.py,FakeNodeInfo,True
FSTests.py,Null,True
NodeTests.py,Builder,True
NodeTests.py,FailBuilder,True
NodeTests.py,Scanner,True
NodeTests.py,M,True
NodeTests.py,TestNodeInfo,True
NodeTests.py,TestNodeInfo,True
NodeTests.py,Builder,True
NodeTests.py,SubNodeInfo,True
NodeTests.py,SubNode,True
NodeTests.py,TestNodeInfo,True
NodeTests.py,TestNodeInfo,True
NodeTests.py,TestNodeInfo,True
NodeTests.py,testNode,True
NodeTests.py,testNode2,True
NodeTests.py,FS,True
NodeTests.py,MyNode,True
NodeTests.py,MyNode,True
NodeTests.py,Builder2,True
NodeTests.py,Null_SConsignEntry,True
NodeTests.py,Null_BuildInfo,True
Python.py,ValueBuildInfo,True
__init__.py,Attrs,True
win32.py,PROCESS_MEMORY_COUNTERS_EX,True
_scons_dbm.py,error,True
