File,Class,Is Blob Controller,Is Data Class,Smells
constants.py,WarningScope,True
exceptions.py,InvalidMessageError,True
exceptions.py,UnknownMessageError,True
exceptions.py,EmptyReportError,True
exceptions.py,InvalidReporterError,True
exceptions.py,InvalidArgsError,True
exceptions.py,NoLineSuppliedError,True
interfaces.py,Confidence,True
typing.py,FileItem,True
typing.py,ModuleDescriptionDict,True
typing.py,ErrorDescriptionDict,True
typing.py,MessageLocationTuple,True
typing.py,ManagedMessage,True
typing.py,ExtraMessageOptions,True
linterstats.py,BadNames,True
linterstats.py,CodeTypeCount,True
linterstats.py,DuplicatedLines,True
linterstats.py,NodeCount,True
linterstats.py,UndocumentedNodes,True
linterstats.py,ModuleStats,True
pragma_parser.py,PragmaRepresenter,True
pragma_parser.py,UnRecognizedOptionError,True
pragma_parser.py,InvalidPragmaError,True
output_line.py,MessageTest,True
pyreverse.py,TestFileOptions,True
pyreverse.py,FunctionalPyreverseTestfile,True
reporter_for_tests.py,FunctionalTestReporter,True
primer_command.py,PackageData,True
lint_module_output_update.py,TestDialect,True
test_file.py,NoFileError,True
test_file.py,TestFileOptions,True
json_reporter.py,JSONMessage,True
text.py,VSTextReporter,True
nodes.py,VerbatimText,True
nodes.py,Title,True
nodes.py,Paragraph,True
diagrams.py,Figure,True
diagrams.py,PackageEntity,True
dot_printer.py,HTMLLabels,True
inspector.py,IdGeneratorMixIn,True
printer.py,NodeType,True
printer.py,EdgeType,True
printer.py,Layout,True
printer.py,NodeProperties,True
_deleted_message_ids.py,DeletedMessage,True
run.py,_PylintConfigRun,True
typing.py,TypingAlias,True
typing.py,DeprecatedTypingAliasMsg,True
exceptions.py,UnrecognizedArgumentAction,True
exceptions.py,ArgumentPreprocessingError,True
_breaking_changes.py,BreakingChange,True
_breaking_changes.py,Condition,True
_breaking_changes.py,Information,True
_breaking_changes.py,Solution,True
format.py,TokenWrapper,True
spelling.py,CamelCasedWord,True
spelling.py,SphinxDirectives,True
spelling.py,EmailFilter,True
spelling.py,URLFilter,True
spelling.py,WikiWordFilter,True
spelling.py,Filter,True
spelling.py,Chunker,True
symilar.py,LineSpecifs,True
symilar.py,CplSuccessiveLinesLimits,True
symilar.py,SuccessiveLinesLimits,True
symilar.py,Commonality,True
typecheck.py,VERSION_COMPATIBLE_OVERLOAD,True
unicode.py,_BadChar,True
utils.py,NoSuchArgumentError,True
utils.py,InferredTypeError,True
utils.py,IncompleteFormatString,True
variables.py,VariableVisitConsumerAction,True
class_checker.py,_CallSignature,True
class_checker.py,_ParameterSignature,True
class_checker.py,_DefaultMissing,True
basic_checker.py,_BasicChecker,True
checker.py,TypeVarVariance,True
naming_style.py,SnakeCaseStyle,True
naming_style.py,CamelCaseStyle,True
naming_style.py,PascalCaseStyle,True
naming_style.py,UpperCaseStyle,True
naming_style.py,AnyStyle,True
